Credit Name,State,sale_year,Underlying Moodys Rating,Fiscal Year End,Cash & Short-Term Investments (GF),Deferred Rev (GF),Total Liabilities (GF),Unassigned Fund Balance (GF),Total Fund Balance (GF),General Fund Rev,General Fund Exp,Total Taxable Assessed Value,Total Assessed Value,Current Debt Service (all Gov funds),Current Portion GO Debt (Gov),Current Portion Long-Term Debt (Gov),Short-Term Debt (Gov),Long-Term Debt (Gov),"Invested in Capital Assets, net of related debt (Gov)",Total Restricted Net Assets (Gov),Unrestricted Net Assets (Gov),Total Net Assets (Gov),Operating Grants & Contributions (Gov),Total Rev (Gov),Total Exp (Gov),Revenue Over Expense (Gov),Change in Net Assets (Gov),Total Pension Liability (EOY),Total Pension Expense,Population,Total Primary Government Expenses,moodys_ratings_num,short_run_pos,liquidity,net_assets_prev_year,net_asset_growth,operating_margin,own_source_rev,debt_burden,coverage,net_invest_prev_year,cap_asset_condition
Bridgeport,CT,2022,A3,2016-06-30,44350,714.0,118523,14269.0,14619,567250.0,569926.0,6118962.0,6118962.0,73558.0,41844.0,42117.0,15000.0,620040.0,813953.0,3068.0,-1061684.0,-244663.0,353450.0,705002.0,728794.0,-23792.0,51825.0,502385.0,25671.0,147470,766031.0,6,0.02515469369766417,0.3764568072048825,-149092.0,-0.3476041638719717,0.0337474219931291,0.5013460954720695,4.204516172780904,0.10093112731444003,723868.0,1.1244494852652693
Bridgeport,CT,2022,A3,2019-06-30,41297,2996.0,102297,23723.0,23723,584958.0,582225.0,6408878.0,6408878.0,76358.0,35980.0,35980.0,22500.0,802939.0,921978.0,27684.0,-1723801.0,-774139.0,307866.0,682332.0,788720.0,-106388.0,-100550.0,407595.0,17429.0,145012,828645.0,6,0.040555048396637025,0.41587698009083496,-244663.0,0.4109734614551444,0.15591823335267876,0.4511967781080178,5.537052106032604,0.096812557054468,813953.0,1.1327165082013335
Bridgeport,CT,2022,A3,2021-06-30,92237,1522.0,152430,36705.0,36705,619351.0,610589.0,7979514.0,7979514.0,96213.0,41084.0,41084.0,21000.0,884270.0,936131.0,39497.0,-1780757.0,-805129.0,383267.0,775141.0,756108.0,19033.0,25327.0,379750.0,-2935.0,148654,795628.0,6,0.059263648561155145,0.6112134545550931,-774139.0,-0.03271634680593537,-0.024554242389449147,0.4944481068605583,5.948511308138362,0.12724769477376247,921978.0,1.015350691665094
Bridgeport,CT,2022,A3,2018-06-30,52630,2456.0,101361,21014.0,21014,607730.0,706560.0,6097588.0,6097588.0,76805.0,36686.0,36686.0,13000.0,771124.0,903775.0,24249.0,-1601613.0,-673589.0,335644.0,704261.0,704887.0,-626.0,219726.0,419063.0,-4088.0,145516,744575.0,6,0.03457785529758281,0.532126788332238,-805129.0,-0.2729078197406875,0.0008888750051472394,0.4765903549962301,5.299238571703455,0.10896072703851824,936131.0,0.9654364613499606
Bridgeport,CT,2022,A3,2017-06-30,43584,642.0,104554,18916.0,19266,606409.0,601985.0,6015227.0,6015227.0,76926.0,42891.0,42891.0,10000.0,643788.0,852428.0,8970.0,-1094797.0,-233399.0,332065.0,693285.0,721553.0,-28268.0,11264.0,452864.0,-18224.0,146404,760733.0,6,0.03119346843467033,0.41943182693047965,-673589.0,-0.01672236334025645,0.04077399626416264,0.4789732938113474,4.397338870522663,0.10661171112863504,903775.0,0.9431860806063456
Bridgeport,CT,2022,A3,2020-06-30,54522,2012.0,123020,27643.0,27643,607749.0,727259.0,6490103.0,6490103.0,76476.0,55191.0,55191.0,21000.0,928948.0,914383.0,29258.0,-1774868.0,-831227.0,335535.0,713955.0,776763.0,-62808.0,-57087.0,394707.0,13763.0,144556,817327.0,6,0.04548423773630232,0.45056525188417296,-233399.0,0.24458973688833285,0.08797193100405487,0.4699665945332689,6.426215445917153,0.09845474102139262,852428.0,1.0726806252258256
Broken Arrow,OK,2022,Aa3,2019-06-30,7280,0.0,4401,5009.0,15106,62270.0,19109.0,929359.0,953011.0,17105.0,10285.0,12027.0,0.0,134346.0,159658.0,102532.0,-23956.0,238234.0,7679.0,102410.0,81357.0,21053.0,20286.0,0.0,0.0,109051,131476.0,9,0.08044001927091697,1.6541695069302431,255863.0,0.07928461715840117,-0.20557562738013865,0.07498291182501708,1.2319556904567588,0.2102461988519734,164401.0,0.9711498105242669
Broken Arrow,OK,2022,Aa3,2016-06-30,125,0.0,7617,0.0,10013,59956.0,58405.0,789530.0,813169.0,19884.0,9764.0,10963.0,0.0,107688.0,165846.0,46241.0,-25096.0,186991.0,880.0,77148.0,66832.0,10316.0,9534.0,0.0,0.0,106741,110981.0,9,0.0,0.016410660364973087,238234.0,0.040019476649008956,-0.13371701145849535,0.011406646964276455,1.0088719423651642,0.2975221450802011,159658.0,1.0387578448934598
Broken Arrow,OK,2022,Aa3,2015-06-30,1543,0.0,8438,0.0,8437,56456.0,55363.0,763139.0,786745.0,14680.0,9529.0,11145.0,0.0,103777.0,170799.0,40265.0,-33020.0,178044.0,666.0,75918.0,63605.0,12313.0,11405.0,0.0,0.0,104835,105057.0,9,0.0,0.1828632377340602,186991.0,0.060992240268248205,-0.16218815037277062,0.008772623093337548,0.9899079505890208,0.23079946545082933,165846.0,1.0298650555334468
Broken Arrow,OK,2022,Aa3,2021-06-30,10808,271.0,7690,12260.0,19989,72963.0,20362.0,1003831.0,1027818.0,18652.0,12078.0,14094.0,0.0,153721.0,183702.0,114821.0,-18633.0,279890.0,16506.0,127611.0,107599.0,20012.0,24027.0,0.0,0.0,113540,166726.0,9,0.16803037155818704,1.456800107831244,178044.0,0.13494978769292984,-0.1568203368048209,0.12934621623527753,1.3538929011802008,0.17334733594178384,170799.0,1.0755449387876979
Broken Arrow,OK,2022,Aa3,2017-06-30,610,0.0,6645,0.0,12608,56604.0,16994.0,829218.0,852828.0,15151.0,10020.0,11379.0,0.0,115602.0,169195.0,66375.0,-30438.0,205132.0,7207.0,91792.0,82690.0,9102.0,18013.0,0.0,0.0,107790,128986.0,9,0.0,0.09179834462001504,279890.0,0.0643574261316946,-0.09915896810179536,0.0785144674917204,1.0724742554967994,0.18322650864675294,183702.0,0.9210297111626439
Broken Arrow,OK,2022,Aa3,2018-06-30,7329,0.0,6597,574.0,14784,58036.0,17696.0,874740.0,898412.0,15776.0,10676.0,12348.0,0.0,123374.0,165327.0,85170.0,-31636.0,218861.0,7566.0,98954.0,88106.0,10848.0,13055.0,0.0,0.0,108309,134857.0,9,0.00989041284719829,1.1109595270577535,205132.0,0.06364194762396895,-0.10962669523212806,0.07645976918568223,1.139092780840004,0.17905704492316074,169195.0,0.9771388043381897
Burlington,VT,2022,Aa3,2018-06-30,16874,945.0,7014,9714.0,18538,61786.0,59388.0,3821049.0,3821049.0,7639.0,2615.0,6424.0,0.0,74330.0,93012.0,14324.0,-21949.0,85387.0,4305.0,79017.0,82859.0,-3842.0,-1651.0,262782.0,17264.0,42445,190583.0,9,0.15722008221927297,2.780359202504531,74338.0,-0.022209368021738545,0.04862244833390283,0.05448194692281408,1.7512074449287314,0.0921927611967318,82987.0,1.1208020533336547
Burlington,VT,2022,Aa3,2016-06-30,10017,1978.0,8081,6520.0,12000,60899.0,55817.0,3736048.0,3736048.0,5923.0,1362.0,3859.0,834.0,42984.0,92237.0,17725.0,-21734.0,88228.0,4516.0,76285.0,67083.0,9202.0,13890.0,229880.0,7123.0,42573,171553.0,9,0.10706251334176259,1.6413239390463705,85387.0,0.16267113260800825,-0.1206265976273186,0.05919905617093793,1.009654006060179,0.08829360642785802,93012.0,0.9916677417967574
Burlington,VT,2022,Aa3,2017-06-30,15138,569.0,5811,8409.0,15624,60638.0,59392.0,3787167.0,3787167.0,6640.0,1887.0,4735.0,2106.0,52762.0,98441.0,13087.0,-22193.0,89335.0,4110.0,77513.0,78834.0,-1321.0,-243.0,245943.0,15262.0,42370,184779.0,9,0.13867541805468517,2.8878290728729494,88228.0,-0.0027542276828217797,0.017042302581502456,0.05302336382284262,1.2452678782157187,0.08422761752543319,92237.0,1.0672615111072563
Carmel Town,NY,2022,Aa1,2020-12-31,10202,20.0,913,3513.0,10587,21267.0,18643.0,5011974.0,5011974.0,2675.0,1900.0,1900.0,9703.0,20691.0,67017.0,7490.0,-64338.0,10169.0,2730.0,47206.0,49405.0,-2199.0,-1487.0,10627.0,486.0,33576,49405.0,11,0.16518549865989562,11.42441209406495,50930.0,-0.029196936972314944,0.0465830614752362,0.05783163157225776,0.6162437455325233,0.05414431737678373,64511.0,1.038846088264017
Carmel Town,NY,2022,Aa1,2019-12-31,9609,26.0,842,2950.0,9875,20884.0,18572.0,4752334.0,4752334.0,2768.0,1943.0,1943.0,12360.0,17390.0,65558.0,6037.0,-59939.0,11656.0,2651.0,45888.0,44614.0,1274.0,2029.0,9912.0,542.0,34174,44614.0,11,0.14125646427887378,11.775735294117647,10169.0,0.19952797718556398,-0.027763249651324966,0.05777109483960948,0.5088663896529525,0.06204330479221769,67017.0,0.9782294044794604
Carmel Town,NY,2022,Aa1,2018-12-31,8405,26.0,329,3320.0,8997,20324.0,18115.0,4654622.0,4654622.0,2493.0,1845.0,1845.0,10881.0,16928.0,63826.0,6665.0,-60863.0,9628.0,1104.0,43115.0,43807.0,-692.0,-179.0,10366.0,623.0,34267,43807.0,11,0.1633536705372958,27.739273927392738,11656.0,-0.015356897735072065,0.01605009857358228,0.025605937608720864,0.494002976624741,0.056908713219348504,65558.0,0.973580646145398
Cedar Falls,IA,2022,Aaa,2019-06-30,11681,0.0,25192,9359.0,12578,26876.0,23408.0,1978929.0,1981857.0,1029.0,880.0,880.0,0.0,5111.0,222381.0,33108.0,57240.0,312729.0,1607.0,52078.0,45281.0,6797.0,10437.0,0.0,0.0,40651,54134.0,12,0.3482289031105819,0.4636789456970467,274726.0,0.037990579704869576,-0.13051576481431698,0.030857559814124965,0.12572876436004035,0.022724763145690247,177079.0,1.255829319117456
Cedar Falls,IA,2022,Aaa,2020-06-30,11453,0.0,26335,9467.0,12593,26205.0,24348.0,2065713.0,2068718.0,1808.0,520.0,520.0,0.0,3861.0,233264.0,34985.0,51426.0,319675.0,1919.0,49692.0,46126.0,3566.0,6946.0,0.0,0.0,40321,55462.0,12,0.36126693379126124,0.43489652553635844,312729.0,0.0222109238350137,-0.07176205425420591,0.03861788617886179,0.09575655365690335,0.03919698217924815,222381.0,1.048938533417873
Cedar Falls,IA,2022,Aaa,2021-06-30,11470,0.0,27135,9166.0,12093,28767.0,24460.0,2112827.0,2115701.0,882.0,870.0,870.0,0.0,6449.0,235253.0,37326.0,54645.0,327224.0,3012.0,54045.0,48440.0,5605.0,7548.0,0.0,0.0,40713,57727.0,12,0.31862898460041017,0.4227013082734476,319675.0,0.023611480409791195,-0.10370987140346008,0.05573133499861227,0.15840149338049272,0.018208092485549134,233264.0,1.008526819397764
Cedar Falls,IA,2022,Aaa,2015-06-30,9465,0.0,20366,7603.0,10065,23101.0,20833.0,1765740.0,1769092.0,1197.0,1070.0,1070.0,0.0,3721.0,165449.0,28349.0,66477.0,260275.0,1503.0,67960.0,39575.0,28385.0,29657.0,0.0,0.0,41074,48022.0,12,0.3291199515172503,0.46474516350780715,327224.0,0.09063210522455566,-0.417672160094173,0.022115950559152442,0.09059258898573307,0.030246367656348704,235253.0,0.7032811483806796
Cedar Falls,IA,2022,Aaa,2017-06-30,10508,0.0,22694,8673.0,11701,24180.0,20802.0,1866705.0,1869816.0,1760.0,1420.0,1420.0,0.0,3694.0,185440.0,33221.0,66288.0,284949.0,2137.0,51071.0,43189.0,7882.0,10223.0,0.0,0.0,41463,51546.0,12,0.3586848635235732,0.4630298757380806,260275.0,0.0392776870617616,-0.15433416224471813,0.04184370777936598,0.08909147915008561,0.04075111718261595,165449.0,1.1208287750303718
Cedar Falls,IA,2022,Aaa,2018-06-30,10795,0.0,24378,9105.0,12111,25660.0,22375.0,1922876.0,1925917.0,1558.0,620.0,620.0,0.0,3074.0,206506.0,32834.0,62953.0,302293.0,2715.0,51485.0,40667.0,10818.0,18200.0,0.0,0.0,41083,49240.0,12,0.3548324240062354,0.44281729428172945,284949.0,0.06387107868425577,-0.21011945226765077,0.052733805962901815,0.07482413650415014,0.038311161383923084,185440.0,1.113600086281277
Charleston,SC,2022,Aaa,2019-12-31,41452,926.0,22566,48223.0,92180,186782.0,190360.0,1455893.0,1462168.0,31682.0,4145.0,24420.0,0.0,210148.0,791181.0,227659.0,-158505.0,860335.0,7445.0,288818.0,259221.0,29597.0,99994.0,0.0,0.0,137973,281061.0,12,0.2581779828891435,1.9155268022181147,743380.0,0.13451263149398693,-0.102476299953604,0.02577747924298347,1.5231095939060542,0.12222003618533993,703999.0,1.123838244088415
Charleston,SC,2022,Aaa,2018-12-31,41389,657.0,23893,39127.0,76673,174292.0,175560.0,1355782.0,1362057.0,24593.0,4010.0,21713.0,0.0,215086.0,715821.0,198957.0,-154437.0,760341.0,13627.0,260080.0,239296.0,20784.0,44416.0,0.0,0.0,136359,262479.0,12,0.22449108392812062,1.781244620416595,860335.0,0.05162640134366264,-0.07991387265456783,0.05239541679483236,1.5773509632660845,0.10277229874297941,791181.0,0.9047499876766505
Charleston,SC,2022,Aaa,2015-12-31,13641,205.0,16506,31377.0,51808,141954.0,147026.0,1142793.0,1149068.0,22585.0,3645.0,16569.0,0.0,175480.0,616321.0,91429.0,-81253.0,626497.0,4669.0,194645.0,171445.0,23200.0,60943.0,0.0,0.0,132597,190625.0,12,0.22103639207067077,0.8368198270044782,760341.0,0.08015219487045944,-0.11919134835212823,0.023987258855865806,1.3234085235714232,0.13173320890081366,715821.0,0.860998769245384
Charleston,SC,2022,Aaa,2016-12-31,27610,152.0,17888,34212.0,60039,151801.0,156108.0,1209250.0,1215525.0,23009.0,3745.0,15968.0,0.0,163262.0,650138.0,116209.0,-85402.0,680945.0,3880.0,215515.0,191579.0,23936.0,54448.0,0.0,0.0,134637,211106.0,12,0.2253740093938775,1.556720793865584,626497.0,0.08690863643401325,-0.1110641950676287,0.018003387235227247,1.2126087182572398,0.12010189008189832,616321.0,1.0548691347528316
Charleston,SC,2022,Aaa,2020-12-31,56376,1206.0,38506,46889.0,101304,189353.0,203110.0,1661789.0,1668064.0,45673.0,4906.0,26904.0,25545.0,197632.0,865789.0,219269.0,-172456.0,912602.0,9640.0,271090.0,260705.0,10385.0,52267.0,0.0,0.0,150227,281584.0,12,0.24762744714897572,1.51142091152815,680945.0,0.07675656624250123,-0.038308310893061345,0.035560146076948615,1.3155557922344185,0.1751903492453156,650138.0,1.3317003466956245
Clarence Town,NY,2022,Aa1,2015-12-31,4908,0.0,318,5233.0,6846,11577.0,10915.0,3222601.0,3222601.0,2052.0,1683.0,1683.0,6216.0,14559.0,104282.0,4916.0,2177.0,111375.0,1438.0,20050.0,20956.0,-906.0,2074.0,0.0,0.0,32065,20956.0,11,0.45201693012006566,15.433962264150944,108100.0,0.019185938945420908,0.04518703241895262,0.07172069825436408,0.4540464681116482,0.09791945027677038,100663.0,1.0359516406226716
Clarence Town,NY,2022,Aa1,2014-12-31,4495,0.0,317,4835.0,6583,11420.0,10551.0,3169570.0,3169570.0,1850.0,1351.0,1351.0,4944.0,10535.0,102179.0,5119.0,2052.0,109350.0,1452.0,19744.0,21049.0,-1305.0,1249.0,0.0,0.0,31634,21049.0,11,0.4233800350262697,14.17981072555205,111375.0,0.011214365881032548,0.06609602917341978,0.07354132901134522,0.3330277549472087,0.0878901610527816,104282.0,0.979833528317447
Clarence Town,NY,2022,Aa1,2019-12-31,5957,0.0,420,5328.0,7663,13183.0,12514.0,4014216.0,4014216.0,2969.0,1880.0,1880.0,0.0,23421.0,114797.0,15051.0,-19992.0,109856.0,1655.0,23221.0,25205.0,-1984.0,7528.0,6608.0,599.0,32910,25205.0,11,0.4041568686945308,14.183333333333334,109350.0,0.06884316415180612,0.08543990353559278,0.07127169372550708,0.7116681859617138,0.11779408847450902,102179.0,1.1234891709646797
Clarence Town,NY,2022,Aa1,2017-12-31,8838,2225.0,2642,6054.0,7994,12340.0,11096.0,3565030.0,3565030.0,2501.0,1601.0,1601.0,13437.0,13628.0,108342.0,8737.0,-4192.0,112887.0,1593.0,21505.0,22911.0,-1406.0,-399.0,5372.0,362.0,32349,22911.0,11,0.4905996758508914,21.194244604316548,109856.0,-0.0036320273812991554,0.06538014415252266,0.07407579632643571,0.4212804105227364,0.1091615381257911,114797.0,0.9437703075864352
Clarence Town,NY,2022,Aa1,2018-12-31,6988,0.0,485,6054.0,8383,12405.0,11989.0,3619058.0,3619058.0,2884.0,1893.0,1893.0,0.0,25344.0,105620.0,14649.0,-17941.0,102328.0,1668.0,21710.0,23011.0,-1301.0,2312.0,6352.0,485.0,32676,23011.0,11,0.4880290205562273,14.408247422680413,112887.0,0.020480657648799243,0.05992630124366651,0.07683095347766006,0.7756151303709145,0.12533136326104907,108342.0,0.9748758560853593
Clarence Town,NY,2022,Aa1,2016-12-31,5863,0.0,304,5588.0,7334,11779.0,10821.0,3507435.0,3507435.0,2399.0,1565.0,1565.0,12481.0,12989.0,108581.0,5266.0,1693.0,115540.0,1646.0,20729.0,21730.0,-1001.0,4165.0,0.0,0.0,32148,21730.0,11,0.47440359962645384,19.286184210526315,102328.0,0.040702447033070126,0.04828983549616479,0.07940566356312413,0.4040375762100286,0.11040036815462494,105620.0,1.0280344631698541
Clarksville,TN,2022,Aa2,2018-06-30,20896,121.0,43243,26774.0,27241,83529.0,81239.0,2694706.0,2694706.0,10492.0,7865.0,7865.0,0.0,94600.0,394827.0,2563.0,-45736.0,351654.0,6071.0,89472.0,93793.0,-4321.0,13476.0,190232.0,4965.0,153247,379564.0,10,0.3205353829209017,0.48457863735448264,368696.0,0.036550437216568664,0.048294438483547926,0.06785363018597997,0.6173040907815487,0.11186335867282207,378317.0,1.0436406505655311
Clarksville,TN,2022,Aa2,2020-06-30,20259,129.0,43377,26190.0,26758,86543.0,86944.0,3247981.0,3247981.0,58667.0,8890.0,8890.0,0.0,87582.0,411327.0,2147.0,-38224.0,375250.0,5758.0,93261.0,97725.0,-4464.0,11084.0,218967.0,8153.0,158714,388040.0,10,0.3026241290456767,0.46843784683684797,351654.0,0.031519618716124374,0.04786566732074501,0.06174070619015451,0.5518227755585519,0.6003274494755692,394827.0,1.0417904550600643
Clarksville,TN,2022,Aa2,2016-06-30,21221,110.0,41030,26980.0,27506,79780.0,76631.0,2578970.0,2578970.0,10305.0,7599.0,7599.0,0.0,110288.0,371210.0,2415.0,-12106.0,361519.0,5009.0,84597.0,91924.0,-7327.0,7019.0,164096.0,2891.0,148398,367183.0,10,0.3381799949862121,0.5185972629521016,375250.0,0.018704863424383746,0.08661063631098029,0.059210137475324186,0.7431906090378576,0.11210347678517035,411327.0,0.9024693248923605
Clarksville,TN,2022,Aa2,2021-06-30,29442,109.0,64051,31436.0,32100,98579.0,91077.0,3330982.0,3330982.0,10886.0,8885.0,8885.0,0.0,89666.0,435324.0,8768.0,-35111.0,408981.0,9819.0,103908.0,105309.0,-1401.0,27440.0,232099.0,8153.0,166722,401435.0,10,0.31889144746852777,0.46044853148165527,361519.0,0.07590195812668214,0.013483081187204066,0.09449705508719251,0.53781744460839,0.10337198150205586,371210.0,1.1727162522561354
Clarksville,TN,2022,Aa2,2019-06-30,28711,110.0,41850,28947.0,29944,86295.0,81856.0,2766864.0,2766864.0,10955.0,8757.0,8757.0,0.0,93948.0,398810.0,1154.0,-35797.0,364167.0,5368.0,92297.0,96161.0,-3864.0,12513.0,206810.0,5621.0,156765,390658.0,10,0.33544237788979664,0.6878533780546239,408981.0,0.030595553338663654,0.04186484934504914,0.05816007020813244,0.5992919337862406,0.11392352408980772,435324.0,0.9161222445810476
Clarksville,TN,2022,Aa2,2015-06-30,18437,146.0,40325,24768.0,25437,74605.0,74407.0,2519724.0,2519724.0,9510.0,8006.0,8006.0,0.0,97730.0,370062.0,1431.0,-16993.0,354500.0,4941.0,79342.0,84761.0,-5419.0,8793.0,154559.0,3147.0,146103,352063.0,10,0.3319884726224784,0.4588715498145798,364167.0,0.024145515656278576,0.06829926142522245,0.06227470948551839,0.6689116582137259,0.11219782683073583,398810.0,0.9279155487575538
Cleveland,OH,2022,Aa3,2015-12-31,79239,1390.0,136914,68490.0,81209,495331.0,481730.0,4948114.0,4948114.0,80808.0,22635.0,51660.0,0.0,751621.0,653925.0,167042.0,-422125.0,398842.0,79972.0,665576.0,717702.0,-52126.0,-7996.0,0.0,0.0,389524,1375004.0,9,0.13827117624376428,0.584686107257755,253350.0,-0.03156108150779554,0.07831712681947667,0.1201545728812337,1.9295884207391585,0.11259269167426035,722633.0,0.9049199247750933
Cleveland,OH,2022,Aa3,2018-12-31,173275,63.0,145585,116486.0,186909,623090.0,533048.0,4728745.0,4728745.0,88936.0,25340.0,57423.0,0.0,813367.0,714288.0,188612.0,-933271.0,-30371.0,84101.0,815196.0,846393.0,-31197.0,-14921.0,0.0,0.0,383408,1585866.0,9,0.18694891588695053,1.1907134316460741,398842.0,-0.037410804278385924,0.03826932418706667,0.10316660042492848,2.121413742018946,0.10507648338301474,653925.0,1.0923087510035554
Cleveland,OH,2022,Aa3,2020-12-31,203399,64.0,140825,121872.0,214554,581864.0,514770.0,5132348.0,5132348.0,88632.0,24660.0,56472.0,0.0,811893.0,722806.0,209288.0,-702088.0,230006.0,139544.0,801067.0,829352.0,-28285.0,-23344.0,0.0,0.0,372624,1542066.0,9,0.2094510057332985,1.4449954177648638,-30371.0,0.7686279674689671,0.03530915641263465,0.17419766386581897,2.178853213963674,0.10686897722559299,714288.0,1.0119251618394822
Cleveland,OH,2022,Aa3,2016-12-31,61405,65.0,117932,66091.0,81722,513561.0,483971.0,4589438.0,4589438.0,81281.0,22500.0,51251.0,0.0,728816.0,722785.0,155224.0,-459804.0,418205.0,114757.0,705907.0,769397.0,-63490.0,19363.0,0.0,0.0,387885,1447258.0,9,0.12869162572703147,0.5209685492970891,230006.0,0.08418476039755485,0.08994102622583428,0.1625667403779818,1.8789486574629077,0.10564247066208993,722806.0,0.9999709465610412
Cleveland,OH,2022,Aa3,2017-12-31,117631,65.0,130467,92692.0,134860,591969.0,508535.0,4628326.0,4628326.0,80181.0,24700.0,57368.0,0.0,726021.0,719579.0,161003.0,-433843.0,446739.0,74011.0,781286.0,780273.0,1013.0,28534.0,0.0,0.0,385490,1485407.0,9,0.15658252374702053,0.9020643855155596,418205.0,0.06822969596250643,-0.0012965802535819149,0.0947297148547395,1.8833718124983787,0.1027601877804307,722785.0,0.995564379448937
Cleveland,TN,2022,Aa3,2019-06-30,13841,35.0,29336,16638.0,16879,49493.0,34906.0,1275925.0,1275925.0,9280.0,3080.0,5149.0,0.0,83469.0,138615.0,14864.0,-22787.0,130692.0,53644.0,111157.0,97248.0,13909.0,19373.0,190190.0,6108.0,45327,222004.0,9,0.33616875113652434,0.4723729565543838,446739.0,0.0433653654594741,-0.12512932159018325,0.4825966875680344,1.8414852074922232,0.09542612701546561,719579.0,0.19263347040422246
Cleveland,TN,2022,Aa3,2016-06-30,8097,33.0,22624,10800.0,10847,41668.0,30635.0,1108969.0,1108969.0,6504.0,2963.0,4370.0,0.0,72655.0,118815.0,3961.0,-1239.0,121537.0,47705.0,95733.0,93743.0,1990.0,8765.0,158973.0,3577.0,43599,211949.0,9,0.2591917058654123,0.35841706874419016,130692.0,0.06706607902549505,-0.020786980456060082,0.4983130164102243,1.666437303607881,0.06938118046147446,138615.0,0.8571583161995455
Cleveland,TN,2022,Aa3,2017-06-30,8752,33.0,22654,11549.0,11549,41895.0,30736.0,1132823.0,1132823.0,6742.0,3059.0,5085.0,0.0,70478.0,119212.0,4510.0,392.0,124114.0,49701.0,98167.0,99914.0,-1747.0,2577.0,167893.0,5373.0,44125,220652.0,9,0.27566535386084257,0.3868971309844834,121537.0,0.021203419534791875,0.017796204427149652,0.5062903012213881,1.5972351274787535,0.06747803110675181,118815.0,1.0033413289567816
Cleveland,TN,2022,Aa3,2021-06-30,24836,0.0,29557,27228.0,27489,54525.0,35931.0,1271302.0,1271302.0,8925.0,4798.0,5169.0,0.0,75517.0,150289.0,26563.0,-12610.0,164242.0,63396.0,125507.0,111707.0,13800.0,25636.0,208210.0,7786.0,47356,230819.0,9,0.49936726272352133,0.8402747234157729,124114.0,0.20655204086565576,-0.10995402646864319,0.5051192363772539,1.5946659346228567,0.07989651499010805,119212.0,1.2606868436063483
Cleveland,TN,2022,Aa3,2020-06-30,17500,0.0,29578,20609.0,20852,50799.0,35597.0,1288126.0,1288126.0,8457.0,3460.0,5476.0,0.0,78672.0,135820.0,19972.0,-22493.0,133299.0,54515.0,113730.0,110707.0,3023.0,8458.0,198889.0,7896.0,45556,230419.0,9,0.40569696253863263,0.5916559605111907,164242.0,0.051497180989028384,-0.026580497669919986,0.47933702629033675,1.7269294933707964,0.07639083346129874,150289.0,0.9037254888914026
Cleveland,TN,2022,Aa3,2015-06-30,5301,33.0,22971,3766.0,9725,42472.0,29656.0,1109440.0,1109440.0,6425.0,2842.0,4137.0,0.0,70954.0,115118.0,4230.0,-6551.0,112797.0,45486.0,96407.0,89930.0,6477.0,10184.0,150760.0,2915.0,42976,208932.0,9,0.08867018270860802,0.23110122940099398,133299.0,0.07639967291577582,-0.06718391818021513,0.471812212806124,1.6510145197319435,0.07144445679973313,135820.0,0.8475776763363275
